2.316000000000000000e+03,2.241000000000000000e+03,2.357000000000000000e+03,5.140000000000000000e+02,2.670000000000000000e+03,1.000000000000000000e+00,7.160000000000000000e+02
1.000000000000000000e+00,5.140000000000000000e+02,2.241000000000000000e+03,2.670000000000000000e+03,2.357000000000000000e+03,7.160000000000000000e+02,2.316000000000000000e+03
2.670000000000000000e+03,2.706000000000000000e+03,3.600000000000000000e+01,1.218000000000000000e+03,5.140000000000000000e+02,1.000000000000000000e+00,7.160000000000000000e+02
5.140000000000000000e+02,2.241000000000000000e+03,2.353000000000000000e+03,2.603000000000000000e+03,1.218000000000000000e+03,2.670000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.670000000000000000e+03,3.600000000000000000e+01,7.160000000000000000e+02,2.357000000000000000e+03,5.140000000000000000e+02,2.706000000000000000e+03
7.160000000000000000e+02,3.600000000000000000e+01,2.670000000000000000e+03,2.353000000000000000e+03,2.357000000000000000e+03,1.000000000000000000e+00,2.706000000000000000e+03
2.241000000000000000e+03,2.670000000000000000e+03,3.600000000000000000e+01,2.706000000000000000e+03,1.000000000000000000e+00,7.160000000000000000e+02,2.353000000000000000e+03
5.140000000000000000e+02,7.160000000000000000e+02,2.670000000000000000e+03,2.353000000000000000e+03,2.357000000000000000e+03,2.706000000000000000e+03,1.000000000000000000e+00
3.600000000000000000e+01,1.000000000000000000e+00,2.706000000000000000e+03,5.140000000000000000e+02,2.241000000000000000e+03,2.316000000000000000e+03,2.670000000000000000e+03
2.706000000000000000e+03,3.600000000000000000e+01,2.241000000000000000e+03,2.670000000000000000e+03,1.000000000000000000e+00,2.603000000000000000e+03,7.160000000000000000e+02
5.140000000000000000e+02,3.600000000000000000e+01,7.160000000000000000e+02,2.670000000000000000e+03,2.353000000000000000e+03,1.000000000000000000e+00,2.357000000000000000e+03
5.140000000000000000e+02,2.353000000000000000e+03,2.241000000000000000e+03,2.670000000000000000e+03,1.000000000000000000e+00,3.600000000000000000e+01,1.481000000000000000e+03
2.357000000000000000e+03,1.000000000000000000e+00,2.241000000000000000e+03,7.160000000000000000e+02,2.706000000000000000e+03,2.670000000000000000e+03,3.600000000000000000e+01
2.357000000000000000e+03,1.481000000000000000e+03,5.140000000000000000e+02,2.241000000000000000e+03,2.670000000000000000e+03,2.603000000000000000e+03,2.353000000000000000e+03
5.140000000000000000e+02,2.241000000000000000e+03,1.000000000000000000e+00,3.600000000000000000e+01,2.706000000000000000e+03,2.603000000000000000e+03,2.670000000000000000e+03
5.140000000000000000e+02,2.706000000000000000e+03,3.600000000000000000e+01,1.000000000000000000e+00,2.670000000000000000e+03,2.241000000000000000e+03,2.316000000000000000e+03
3.600000000000000000e+01,2.706000000000000000e+03,1.000000000000000000e+00,2.353000000000000000e+03,7.160000000000000000e+02,2.670000000000000000e+03,1.218000000000000000e+03
2.706000000000000000e+03,7.160000000000000000e+02,2.670000000000000000e+03,3.600000000000000000e+01,2.357000000000000000e+03,1.218000000000000000e+03,1.000000000000000000e+00
2.357000000000000000e+03,2.670000000000000000e+03,2.353000000000000000e+03,2.241000000000000000e+03,3.600000000000000000e+01,1.000000000000000000e+00,7.160000000000000000e+02
2.706000000000000000e+03,3.600000000000000000e+01,7.160000000000000000e+02,1.481000000000000000e+03,2.670000000000000000e+03,2.241000000000000000e+03,1.000000000000000000e+00
1.481000000000000000e+03,2.353000000000000000e+03,2.670000000000000000e+03,5.140000000000000000e+02,2.603000000000000000e+03,1.000000000000000000e+00,2.241000000000000000e+03
5.140000000000000000e+02,2.241000000000000000e+03,1.000000000000000000e+00,2.670000000000000000e+03,3.600000000000000000e+01,2.603000000000000000e+03,2.353000000000000000e+03
1.481000000000000000e+03,2.670000000000000000e+03,2.357000000000000000e+03,2.241000000000000000e+03,2.316000000000000000e+03,7.160000000000000000e+02,5.140000000000000000e+02
2.316000000000000000e+03,7.160000000000000000e+02,2.670000000000000000e+03,3.600000000000000000e+01,2.357000000000000000e+03,1.000000000000000000e+00,5.140000000000000000e+02
1.000000000000000000e+00,2.241000000000000000e+03,2.670000000000000000e+03,3.600000000000000000e+01,2.706000000000000000e+03,2.603000000000000000e+03,5.140000000000000000e+02
7.160000000000000000e+02,3.600000000000000000e+01,2.670000000000000000e+03,5.140000000000000000e+02,1.218000000000000000e+03,1.000000000000000000e+00,2.353000000000000000e+03
1.000000000000000000e+00,2.357000000000000000e+03,5.140000000000000000e+02,2.353000000000000000e+03,3.600000000000000000e+01,7.160000000000000000e+02,2.670000000000000000e+03
5.140000000000000000e+02,2.706000000000000000e+03,1.218000000000000000e+03,2.670000000000000000e+03,1.000000000000000000e+00,3.600000000000000000e+01,7.160000000000000000e+02
1.481000000000000000e+03,2.241000000000000000e+03,3.600000000000000000e+01,1.000000000000000000e+00,2.670000000000000000e+03,7.160000000000000000e+02,2.706000000000000000e+03
2.670000000000000000e+03,2.241000000000000000e+03,2.603000000000000000e+03,1.218000000000000000e+03,5.140000000000000000e+02,2.353000000000000000e+03,1.000000000000000000e+00
3.600000000000000000e+01,2.353000000000000000e+03,1.000000000000000000e+00,2.670000000000000000e+03,2.241000000000000000e+03,2.603000000000000000e+03,5.140000000000000000e+02
2.357000000000000000e+03,1.000000000000000000e+00,2.353000000000000000e+03,2.241000000000000000e+03,2.670000000000000000e+03,2.706000000000000000e+03,5.140000000000000000e+02
2.706000000000000000e+03,2.357000000000000000e+03,2.241000000000000000e+03,7.160000000000000000e+02,1.000000000000000000e+00,2.670000000000000000e+03,3.600000000000000000e+01
2.241000000000000000e+03,2.670000000000000000e+03,1.000000000000000000e+00,5.140000000000000000e+02,2.706000000000000000e+03,2.357000000000000000e+03,2.353000000000000000e+03
2.353000000000000000e+03,2.357000000000000000e+03,1.000000000000000000e+00,2.670000000000000000e+03,7.160000000000000000e+02,3.600000000000000000e+01,2.241000000000000000e+03
2.670000000000000000e+03,2.353000000000000000e+03,2.241000000000000000e+03,1.218000000000000000e+03,2.706000000000000000e+03,7.160000000000000000e+02,1.000000000000000000e+00
2.603000000000000000e+03,2.353000000000000000e+03,2.670000000000000000e+03,5.140000000000000000e+02,7.160000000000000000e+02,2.241000000000000000e+03,1.000000000000000000e+00
1.000000000000000000e+00,2.241000000000000000e+03,5.140000000000000000e+02,3.600000000000000000e+01,2.353000000000000000e+03,7.160000000000000000e+02,2.603000000000000000e+03
2.357000000000000000e+03,1.481000000000000000e+03,2.670000000000000000e+03,1.000000000000000000e+00,5.140000000000000000e+02,2.241000000000000000e+03,2.353000000000000000e+03
2.316000000000000000e+03,2.670000000000000000e+03,1.000000000000000000e+00,5.140000000000000000e+02,1.218000000000000000e+03,7.160000000000000000e+02,2.706000000000000000e+03
2.357000000000000000e+03,2.241000000000000000e+03,5.140000000000000000e+02,1.000000000000000000e+00,1.481000000000000000e+03,2.353000000000000000e+03,2.603000000000000000e+03
7.160000000000000000e+02,2.670000000000000000e+03,2.241000000000000000e+03,1.481000000000000000e+03,2.353000000000000000e+03,5.140000000000000000e+02,2.603000000000000000e+03
2.241000000000000000e+03,2.353000000000000000e+03,1.000000000000000000e+00,2.670000000000000000e+03,7.160000000000000000e+02,5.140000000000000000e+02,2.706000000000000000e+03
2.357000000000000000e+03,2.670000000000000000e+03,5.140000000000000000e+02,2.603000000000000000e+03,1.481000000000000000e+03,2.353000000000000000e+03,2.241000000000000000e+03
5.140000000000000000e+02,3.600000000000000000e+01,2.670000000000000000e+03,2.241000000000000000e+03,1.000000000000000000e+00,2.353000000000000000e+03,2.706000000000000000e+03
1.000000000000000000e+00,2.353000000000000000e+03,2.241000000000000000e+03,3.600000000000000000e+01,5.140000000000000000e+02,2.670000000000000000e+03,2.706000000000000000e+03
1.000000000000000000e+00,2.670000000000000000e+03,5.140000000000000000e+02,1.218000000000000000e+03,7.160000000000000000e+02,3.600000000000000000e+01,2.353000000000000000e+03
7.160000000000000000e+02,2.353000000000000000e+03,2.241000000000000000e+03,2.706000000000000000e+03,3.600000000000000000e+01,1.000000000000000000e+00,2.670000000000000000e+03
2.357000000000000000e+03,2.241000000000000000e+03,1.000000000000000000e+00,1.481000000000000000e+03,2.353000000000000000e+03,5.140000000000000000e+02,2.603000000000000000e+03
2.353000000000000000e+03,1.481000000000000000e+03,5.140000000000000000e+02,2.670000000000000000e+03,2.241000000000000000e+03,2.357000000000000000e+03,7.160000000000000000e+02
2.316000000000000000e+03,2.357000000000000000e+03,3.600000000000000000e+01,1.000000000000000000e+00,2.670000000000000000e+03,5.140000000000000000e+02,7.160000000000000000e+02
1.481000000000000000e+03,2.241000000000000000e+03,5.140000000000000000e+02,7.160000000000000000e+02,2.353000000000000000e+03,2.603000000000000000e+03,2.670000000000000000e+03
7.160000000000000000e+02,3.600000000000000000e+01,2.357000000000000000e+03,1.000000000000000000e+00,2.353000000000000000e+03,2.670000000000000000e+03,2.706000000000000000e+03
2.603000000000000000e+03,5.140000000000000000e+02,1.000000000000000000e+00,2.241000000000000000e+03,3.600000000000000000e+01,7.160000000000000000e+02,2.353000000000000000e+03
1.481000000000000000e+03,2.670000000000000000e+03,2.241000000000000000e+03,2.357000000000000000e+03,2.316000000000000000e+03,7.160000000000000000e+02,5.140000000000000000e+02
1.000000000000000000e+00,2.706000000000000000e+03,1.218000000000000000e+03,3.600000000000000000e+01,5.140000000000000000e+02,2.670000000000000000e+03,7.160000000000000000e+02
2.353000000000000000e+03,1.218000000000000000e+03,2.706000000000000000e+03,2.241000000000000000e+03,2.670000000000000000e+03,7.160000000000000000e+02,1.000000000000000000e+00
7.160000000000000000e+02,2.353000000000000000e+03,2.241000000000000000e+03,5.140000000000000000e+02,2.670000000000000000e+03,2.603000000000000000e+03,1.481000000000000000e+03
2.357000000000000000e+03,2.670000000000000000e+03,1.218000000000000000e+03,2.706000000000000000e+03,7.160000000000000000e+02,1.000000000000000000e+00,3.600000000000000000e+01
2.670000000000000000e+03,2.241000000000000000e+03,5.140000000000000000e+02,2.357000000000000000e+03,2.353000000000000000e+03,1.218000000000000000e+03,1.000000000000000000e+00
2.706000000000000000e+03,3.600000000000000000e+01,2.316000000000000000e+03,2.241000000000000000e+03,2.670000000000000000e+03,7.160000000000000000e+02,1.000000000000000000e+00
2.706000000000000000e+03,2.670000000000000000e+03,7.160000000000000000e+02,2.353000000000000000e+03,2.241000000000000000e+03,1.000000000000000000e+00,5.140000000000000000e+02
5.140000000000000000e+02,2.353000000000000000e+03,2.241000000000000000e+03,2.670000000000000000e+03,1.481000000000000000e+03,3.600000000000000000e+01,1.000000000000000000e+00
2.241000000000000000e+03,1.000000000000000000e+00,2.670000000000000000e+03,2.353000000000000000e+03,5.140000000000000000e+02,2.357000000000000000e+03,3.600000000000000000e+01
7.160000000000000000e+02,2.241000000000000000e+03,5.140000000000000000e+02,2.357000000000000000e+03,2.670000000000000000e+03,2.353000000000000000e+03,1.000000000000000000e+00
3.600000000000000000e+01,7.160000000000000000e+02,2.706000000000000000e+03,1.000000000000000000e+00,2.670000000000000000e+03,2.603000000000000000e+03,2.241000000000000000e+03
2.357000000000000000e+03,2.638000000000000000e+03,5.140000000000000000e+02,2.241000000000000000e+03,7.160000000000000000e+02,2.353000000000000000e+03,2.670000000000000000e+03
2.670000000000000000e+03,1.481000000000000000e+03,2.353000000000000000e+03,2.357000000000000000e+03,2.241000000000000000e+03,7.160000000000000000e+02,5.140000000000000000e+02
